loan_id,user_id,amount,created_at,status
765,9023,70799,2024-09-12,approved
766,6326,169277,2024-04-26,defaulted
767,2030,89665,2023-08-20,approved
768,4922,99600,2023-10-12,defaulted
769,9826,77108,2025-04-24,approved
770,1832,159485,2024-03-10,defaulted
771,6072,170132,2024-10-07,approved
772,4900,83901,2023-12-02,defaulted
773,668,141905,2025-01-07,defaulted
774,7083,178128,2025-02-07,defaulted
775,7719,108997,2025-05-16,approved
776,430,56023,2024-08-13,closed
777,275,40103,2024-12-14,defaulted
778,3400,38671,2024-03-28,closed
779,2054,77374,2024-08-19,approved
780,277,177369,2025-04-03,approved
781,7160,58826,2024-01-31,defaulted
782,1444,137094,2025-03-15,closed
783,2728,36569,2024-03-06,closed
784,8191,160347,2024-11-19,approved
785,5717,167003,2024-06-14,approved
786,9316,28664,2023-07-22,closed
787,7948,101943,2024-01-05,approved
788,7586,108658,2024-10-27,closed
789,8416,110316,2023-07-21,defaulted
790,1295,153179,2023-08-28,approved
791,1264,144475,2024-11-26,closed
792,3683,106815,2024-07-23,defaulted
793,7230,63423,2024-10-05,closed
794,7156,28433,2024-03-23,approved
795,2059,131611,2024-05-12,approved
796,9517,58642,2024-03-28,approved
797,729,32104,2025-02-20,approved
798,9168,56991,2025-03-31,approved
799,3444,28261,2023-10-23,approved
800,6950,191236,2025-03-06,approved
801,7345,159590,2024-06-10,closed
802,2201,79829,2023-07-31,closed
803,296,47285,2024-05-17,defaulted
804,4841,198089,2024-06-26,defaulted
805,7699,87626,2023-09-30,closed
806,9807,171473,2023-11-14,closed
807,6239,162484,2024-06-02,closed
808,4063,91474,2024-11-12,approved
809,6181,165056,2024-08-22,closed
810,9330,181302,2023-08-20,closed
811,9251,170443,2023-10-07,defaulted
812,1271,64958,2024-01-14,defaulted
813,4256,92319,2024-04-30,approved
814,4995,183618,2024-04-23,approved
815,8849,122984,2023-07-03,approved
816,1316,100684,2024-09-16,closed
817,5564,74971,2023-07-17,approved
818,2349,34968,2025-05-22,closed
819,5867,150704,2024-10-28,approved
820,1089,41017,2024-11-11,approved
821,9200,175084,2024-12-02,defaulted
822,8819,110033,2023-11-30,approved
823,201,28236,2025-03-15,defaulted
824,4714,69382,2023-07-14,approved
825,3263,130146,2024-03-02,closed
826,7426,22697,2023-08-30,closed
827,4600,152519,2025-02-10,closed
828,9506,139584,2024-07-26,closed
829,3380,80009,2023-12-21,approved
830,227,77770,2024-11-19,closed
831,9369,163046,2024-09-25,closed
832,4612,170445,2023-08-28,closed
833,7909,135921,2023-11-13,approved
834,3834,31308,2023-09-27,approved
835,5203,20524,2024-02-01,defaulted
836,9452,146992,2025-04-02,closed
837,9633,66559,2025-04-30,approved
838,2149,92827,2024-01-29,approved
839,5385,104378,2023-07-30,closed
840,1542,58633,2023-11-14,approved
841,5265,105937,2024-09-15,closed
842,9045,56940,2024-07-07,defaulted
843,6280,153250,2023-10-14,approved
844,6549,54894,2023-12-13,approved
845,3696,123648,2025-02-25,closed
846,89,191950,2024-09-27,closed
847,8862,49706,2023-08-23,closed
848,2960,102448,2025-01-08,approved
849,4125,38984,2024-04-02,closed
850,9089,196477,2023-11-09,closed
851,2720,187474,2024-12-21,closed
852,3395,111974,2024-01-13,approved
853,8847,35927,2024-04-09,approved
854,7640,188304,2023-12-25,defaulted
855,6167,104974,2023-08-22,approved
856,3262,174453,2024-08-03,closed
857,581,151581,2023-08-04,closed
858,4405,26079,2023-09-23,approved
859,7997,117401,2024-08-11,defaulted
860,7604,197293,2024-12-16,closed
861,4110,41113,2024-02-04,closed
862,5055,146674,2023-11-10,closed
863,5844,186000,2023-08-14,closed
864,4329,72957,2024-04-19,approved
865,6697,102811,2024-03-28,approved
866,7096,28274,2023-07-25,approved
867,4222,199749,2024-02-01,closed
868,3722,197796,2023-11-29,closed
869,4401,113179,2025-04-13,approved
870,723,25849,2023-09-07,approved
871,6971,185621,2023-07-30,approved
872,7861,102592,2024-02-28,approved
873,7780,100003,2024-03-22,closed
874,2313,56895,2024-09-03,closed
875,5287,121795,2023-11-14,defaulted
876,9416,59321,2024-11-23,closed
877,508,131943,2024-12-29,closed
878,2366,170754,2023-09-07,approved
879,6749,136493,2024-04-20,defaulted
880,1338,152434,2024-04-02,approved
881,5795,45254,2024-09-02,approved
882,6323,37494,2025-01-14,approved
883,8506,98428,2024-05-30,closed
884,1266,153011,2024-01-16,approved
885,1096,72804,2025-05-03,defaulted
886,2340,71871,2024-12-01,closed
887,2575,88495,2025-03-26,approved
888,3056,94797,2023-10-06,closed
889,6044,67860,2025-04-05,defaulted
890,9062,62380,2023-07-08,closed
891,7470,37643,2024-09-27,closed
892,8539,124957,2024-07-12,approved
893,8234,95995,2024-06-20,defaulted
894,589,140919,2023-12-08,approved
895,6024,70112,2024-10-27,defaulted
896,6403,189626,2024-05-02,approved
897,1864,40013,2024-09-01,closed
898,6616,186726,2024-06-21,closed
899,4278,45815,2024-03-17,closed
900,9002,152890,2024-01-18,defaulted
901,7623,127366,2025-05-17,closed
902,8037,186568,2024-07-15,approved
903,2418,24395,2024-07-06,approved
904,7460,187497,2024-10-06,defaulted
905,6764,27713,2025-03-02,closed
906,9380,159188,2024-03-09,defaulted
907,3664,73763,2023-12-12,approved
908,7464,51318,2023-10-17,approved
909,909,86155,2025-04-25,approved
910,4548,187284,2025-04-19,closed
911,4328,77754,2024-07-10,approved
912,350,24243,2024-03-18,approved
913,9415,169575,2024-11-22,closed
914,2227,27810,2024-08-16,defaulted
915,7681,162335,2025-04-22,approved
916,7106,89661,2024-05-21,defaulted
917,426,191268,2024-11-18,closed
918,2473,137597,2025-02-15,closed
919,2072,140959,2025-02-25,approved
920,8714,34209,2023-06-27,defaulted
921,7168,175653,2024-06-05,defaulted
922,8666,67690,2023-07-07,defaulted
923,43,68889,2025-03-30,closed
924,4747,21305,2024-12-16,closed
925,476,28689,2024-05-31,closed
926,6295,178118,2023-12-31,closed
927,5071,37341,2023-12-06,closed
928,7707,100377,2023-07-18,closed
929,2277,161281,2024-03-04,closed
930,8180,136880,2024-09-17,closed
931,8546,171550,2025-05-12,closed
932,1986,124295,2024-05-07,closed
933,2846,102527,2024-07-08,approved
934,1037,87164,2024-01-11,defaulted
935,3673,47496,2024-07-01,closed
936,9171,24061,2024-07-07,closed
937,6563,195837,2024-08-14,approved
938,2320,27744,2023-08-12,approved
939,750,110197,2024-09-30,approved
940,9938,124801,2024-07-22,closed
941,3887,177273,2024-04-05,closed
942,8787,97075,2023-12-14,approved
943,7417,87463,2024-02-27,approved
944,984,36985,2025-02-07,defaulted
945,8033,40464,2025-04-10,defaulted
946,5310,64187,2024-08-17,approved
947,6608,150884,2024-12-11,approved
948,412,66015,2023-08-09,closed
949,2747,81525,2023-11-18,approved
950,9082,39240,2024-06-28,approved
951,8309,182086,2023-08-05,approved
952,1389,171434,2023-09-01,approved
953,6454,59094,2025-01-27,closed
954,3399,41467,2024-02-24,closed
955,9944,91967,2024-11-16,closed
956,9861,153868,2023-12-10,closed
957,3149,180168,2025-05-09,approved
958,4456,51545,2025-03-27,defaulted
959,1463,30895,2023-11-05,closed
960,7940,144333,2023-08-21,defaulted
961,4837,168597,2023-12-31,closed
962,7036,25678,2024-12-09,approved
963,7992,182503,2023-10-04,defaulted
964,5401,96102,2023-07-05,approved
965,8555,193686,2023-10-07,closed
966,8053,24653,2025-02-15,approved
967,9209,45481,2024-06-16,defaulted
968,5743,166866,2024-09-05,defaulted
969,122,153895,2024-03-04,approved
970,7301,156906,2023-07-24,approved
971,6062,73006,2024-09-02,defaulted
972,3222,85832,2024-11-19,defaulted
973,4293,134855,2024-12-09,defaulted
974,3309,171522,2023-11-01,approved
975,2498,140550,2024-06-20,defaulted
976,2220,90501,2024-01-26,approved
977,3092,71000,2025-01-28,approved
978,6051,158797,2024-04-02,approved
979,5420,94270,2023-11-18,closed
980,346,102586,2023-07-07,defaulted
981,2460,182441,2025-02-20,closed
982,8820,67982,2023-11-06,closed
983,7524,141127,2023-09-19,closed
984,6963,73464,2023-12-30,defaulted
985,3025,103202,2024-09-15,closed
986,6099,184667,2023-10-23,closed
987,6463,94508,2024-10-15,approved
988,2581,76416,2023-12-26,approved
989,5290,106847,2024-01-25,defaulted
990,3705,188012,2024-03-28,approved
991,6986,141388,2025-03-11,approved
992,5740,139205,2024-06-08,defaulted
993,4092,114912,2024-03-26,closed
994,6757,186568,2025-03-25,closed
995,593,34174,2024-05-01,approved
996,3980,30916,2024-07-05,approved
997,4172,56450,2024-11-10,closed
998,105,137541,2024-11-14,approved
999,840,176342,2024-10-29,closed
1000,4760,187955,2025-02-01,approved
1001,7210,27689,2025-03-08,defaulted
1002,6459,178356,2023-08-08,approved
1003,642,83343,2024-04-30,closed
1004,3104,123871,2023-12-10,closed
1005,5192,45053,2023-08-22,approved
1006,3967,36545,2024-01-08,closed
1007,1670,46703,2025-05-11,closed
1008,1465,162619,2025-04-28,defaulted
1009,344,185975,2025-01-07,approved
1010,6407,96584,2025-03-23,closed
1011,1052,32559,2023-06-25,approved
1012,9364,144361,2024-09-26,approved
1013,9010,168030,2025-04-11,closed
1014,602,57325,2024-02-07,defaulted
1015,7406,131380,2025-03-23,approved
1016,4779,29271,2024-09-07,closed
1017,6615,121552,2024-11-17,approved
1018,2212,97678,2023-08-29,closed
1019,7105,131040,2025-02-15,approved
1020,8994,81344,2023-12-20,defaulted
1021,6190,148543,2024-02-10,closed
1022,238,187819,2024-06-21,closed
1023,7658,185973,2025-02-03,closed
1024,2214,134109,2023-11-19,defaulted
1025,7526,164870,2024-03-27,closed
1026,7693,194065,2024-07-29,closed
1027,2468,37696,2023-07-22,approved
1028,2146,80778,2024-03-19,approved
1029,2760,56438,2024-05-11,closed
1030,3654,113907,2024-05-26,approved
1031,8150,86555,2024-04-07,approved
1032,7747,196196,2024-03-30,defaulted
1033,1844,160860,2025-03-03,defaulted
1034,3389,64294,2024-11-09,closed
1035,5070,26028,2024-12-07,closed
1036,647,65606,2024-12-28,approved
1037,5496,89483,2024-12-05,approved
1038,2430,58356,2023-08-02,defaulted
1039,8335,104250,2023-09-06,closed
1040,1697,30627,2023-08-13,approved
1041,1408,27996,2023-10-16,defaulted
1042,8101,165438,2023-10-05,approved
1043,5768,144255,2024-06-04,closed
1044,1071,86462,2023-11-18,defaulted
1045,7288,49123,2025-04-07,closed
1046,3391,62242,2025-01-29,closed
1047,9508,172017,2024-07-14,approved
1048,4104,138169,2025-01-24,approved
1049,8937,147689,2024-05-26,approved
1050,2783,122496,2024-05-01,closed
1051,3685,107095,2025-02-14,defaulted
1052,2777,99191,2023-11-08,closed
1053,171,145162,2024-03-01,approved
1054,3773,130077,2023-11-24,closed
1055,2663,88830,2023-09-05,approved
1056,376,122598,2023-10-17,closed
1057,5076,67082,2023-07-27,approved
1058,9657,156048,2023-10-10,closed
1059,9606,143065,2024-05-26,defaulted
1060,9641,151145,2024-10-13,closed
1061,956,24627,2025-01-06,defaulted
1062,5957,44882,2024-01-26,closed
1063,3781,88166,2024-10-30,closed
1064,1136,152161,2024-01-01,closed
1065,4122,57437,2023-08-10,defaulted
1066,5335,119328,2024-03-10,closed
1067,1929,147675,2024-06-01,closed
1068,3866,125272,2023-11-21,closed
1069,5095,81553,2023-10-13,closed
1070,1388,34574,2024-02-26,closed
1071,6352,104066,2024-06-28,defaulted
1072,37,67760,2025-03-09,approved
1073,4589,142832,2023-12-15,approved
1074,6677,24871,2023-10-29,approved
1075,9115,70891,2024-04-30,defaulted
1076,5629,112544,2024-12-02,approved
1077,4985,129570,2023-12-20,closed
1078,3896,190824,2023-09-21,closed
1079,9126,145434,2023-06-29,approved
1080,3494,97593,2023-11-21,closed
1081,6164,47553,2024-07-04,approved
1082,6568,140500,2023-10-12,closed
1083,7854,149503,2024-12-03,approved
1084,2001,98498,2025-01-13,approved
1085,2835,35203,2023-09-01,approved
1086,1755,89887,2024-02-20,approved
1087,849,179801,2025-05-08,closed
1088,178,181829,2023-07-10,approved
1089,7259,116456,2024-12-19,closed
1090,8837,79461,2025-02-25,approved
1091,7195,177906,2024-01-24,approved
1092,7022,45467,2024-03-01,defaulted
1093,3763,98492,2025-03-18,closed
1094,8978,157087,2023-11-28,closed
1095,4776,81880,2024-07-03,approved
1096,5173,166185,2025-01-12,approved
1097,5799,194637,2023-08-24,closed
1098,2627,117796,2024-12-10,closed
1099,6875,43104,2025-04-13,approved
1100,3807,168680,2024-02-26,approved
1101,8382,88091,2023-09-23,approved
1102,8729,32520,2024-03-08,approved
1103,5566,77390,2023-07-08,defaulted
1104,6555,173847,2023-08-13,defaulted
1105,7999,109354,2024-02-06,approved
1106,1310,105567,2023-08-23,defaulted
1107,1074,27392,2024-06-25,approved
1108,9227,196726,2023-10-18,approved
1109,4938,32312,2025-03-14,closed
1110,6961,181882,2024-06-06,closed
1111,3446,137243,2025-05-10,defaulted
1112,7076,96901,2024-05-03,defaulted
1113,7882,192614,2025-04-20,closed
1114,59,46180,2024-02-19,closed
1115,5144,100775,2023-10-15,approved
1116,703,181951,2024-07-02,approved
1117,4046,95413,2023-12-09,closed
1118,2776,89784,2023-08-21,closed
1119,5448,90413,2024-12-18,closed
1120,6775,157253,2024-12-15,closed
1121,2316,117078,2025-04-12,closed
1122,5258,172790,2023-07-30,approved
1123,3397,73362,2023-07-25,approved
1124,2730,31609,2023-12-01,closed
1125,8445,30862,2024-07-01,approved
1126,1185,61508,2024-10-30,closed
1127,2552,162856,2025-02-05,closed
1128,1200,89210,2024-02-15,closed
1129,3652,142118,2023-07-25,closed
1130,9026,33768,2025-04-21,approved
1131,3570,149088,2025-02-03,closed
1132,6198,94754,2023-10-06,approved
1133,4529,42892,2023-09-10,closed
1134,3301,83592,2024-09-13,closed
1135,1005,52739,2024-07-31,defaulted
1136,5858,34313,2024-05-03,approved
1137,3915,139786,2023-07-22,approved
1138,8530,28585,2025-04-24,approved
1139,8355,128147,2024-02-28,approved
1140,7126,124478,2024-08-31,approved
1141,9554,35978,2024-06-30,approved
1142,898,45490,2025-02-07,closed
1143,3257,141739,2023-11-01,closed
1144,910,198108,2023-07-06,defaulted
1145,2615,87184,2024-08-02,approved
1146,8561,93644,2024-01-19,defaulted
1147,7079,182860,2024-10-14,defaulted
1148,7000,128018,2023-11-26,closed
1149,3720,100253,2025-04-23,approved
1150,8336,56852,2024-09-14,closed
1151,3107,89029,2024-10-07,defaulted
1152,1688,129506,2023-10-21,closed
1153,3407,82420,2024-09-05,defaulted
1154,9228,71389,2023-12-28,approved
1155,162,37260,2025-04-23,closed
1156,5342,109121,2024-12-29,closed
1157,609,26526,2024-03-09,defaulted
1158,4573,183376,2024-11-03,closed
1159,8656,101131,2024-03-15,approved
1160,4195,108660,2024-03-21,closed
1161,6585,92828,2025-02-24,closed
1162,9518,131578,2024-02-11,defaulted
1163,418,108264,2024-07-04,approved
1164,2288,149495,2024-09-01,approved
1165,4661,24258,2025-04-11,closed
1166,5331,147736,2024-05-21,closed
1167,301,174569,2024-08-19,closed
1168,440,191479,2024-12-22,closed
1169,5252,178118,2023-12-18,approved
1170,1004,109208,2024-12-21,approved
1171,3754,101367,2024-03-20,approved
1172,369,23589,2024-09-29,closed
1173,8644,147129,2023-12-24,defaulted
1174,5291,53529,2024-06-04,closed
1175,3533,170441,2024-11-10,approved
1176,9051,118379,2023-12-06,approved
1177,2988,184059,2025-04-22,approved
1178,6189,145121,2024-01-05,approved
1179,3474,177619,2024-11-15,closed
1180,819,133583,2023-07-16,closed
1181,3914,64207,2024-11-18,approved
1182,7742,82205,2025-02-10,defaulted
1183,9275,184973,2024-01-20,defaulted
1184,5357,182640,2023-07-22,closed
1185,8356,172995,2025-05-08,closed
1186,3824,160419,2024-06-30,defaulted
1187,6201,153971,2025-01-14,defaulted
1188,3551,60016,2024-08-01,closed
1189,3010,33741,2024-07-30,closed
1190,7549,149648,2023-08-21,approved
1191,8120,128026,2025-03-06,approved
1192,2379,87105,2025-03-12,defaulted
1193,8992,186850,2025-04-10,approved
1194,2951,79671,2023-11-25,approved
1195,4843,70760,2024-12-17,closed
1196,9327,165396,2024-06-05,closed
1197,2123,35592,2024-06-22,closed
1198,3087,73152,2023-06-27,approved
1199,7910,93846,2024-12-29,defaulted
1200,5018,162812,2023-09-10,approved
1201,628,93623,2025-03-28,approved
1202,408,116054,2023-07-30,closed
1203,9727,193466,2024-11-22,approved
1204,9648,110629,2024-02-18,defaulted
1205,8099,65832,2023-12-28,closed
1206,5728,64734,2024-08-30,closed
1207,9375,65440,2024-01-24,approved
1208,5580,41286,2025-04-12,defaulted
1209,3297,125849,2023-12-10,closed
1210,2897,142894,2024-08-10,approved
1211,2435,161797,2024-08-20,approved
1212,3419,106460,2023-12-10,defaulted
1213,8374,110991,2023-08-17,defaulted
1214,5635,158591,2024-10-15,closed
1215,6366,71231,2023-09-05,approved
1216,9919,98498,2024-01-27,closed
1217,7020,65352,2023-09-18,approved
1218,455,109975,2024-04-14,closed
1219,2990,187265,2025-05-01,defaulted
1220,9149,140869,2023-07-25,closed
1221,6537,66484,2024-05-24,approved
1222,2219,126091,2024-03-02,closed
1223,8609,57187,2024-04-23,approved
1224,570,99739,2025-01-09,approved
1225,7485,118859,2023-07-03,closed
1226,5741,148351,2024-01-18,closed
1227,9662,55344,2024-11-07,closed
1228,669,83313,2023-07-21,approved
1229,5423,188407,2023-08-11,approved
1230,6674,196385,2024-12-24,defaulted
1231,6970,193792,2024-05-31,closed
1232,4226,75391,2025-03-10,approved
1233,1215,103133,2024-04-06,approved
1234,7067,125021,2024-03-19,approved
1235,6699,128360,2023-08-20,closed
1236,4267,105541,2025-02-14,closed
1237,3644,97190,2024-09-15,approved
1238,8500,31921,2024-06-23,approved
1239,6952,106716,2024-03-01,defaulted
1240,1792,77203,2023-11-06,closed
1241,5586,81661,2024-05-01,approved
1242,1500,145392,2024-08-31,approved
1243,4475,110568,2023-09-16,closed
1244,4036,104401,2025-05-05,approved
1245,5996,38014,2025-04-12,approved
1246,8257,156951,2025-04-21,defaulted
1247,7282,178878,2024-02-07,closed
1248,3101,176035,2024-10-24,approved
1249,3817,192137,2024-06-02,closed
1250,7974,171259,2023-08-06,closed
1251,5769,101522,2024-02-16,closed
1252,173,138032,2023-08-19,approved
1253,9307,194798,2024-04-01,closed
1254,6065,125433,2024-11-15,defaulted
1255,5940,161737,2025-03-27,approved
1256,4965,67178,2023-12-22,closed
1257,1436,26172,2024-10-30,closed
1258,8111,51978,2024-07-11,approved
1259,967,175693,2025-01-24,defaulted
1260,6135,189866,2024-08-11,approved
1261,3258,35954,2024-04-11,approved
1262,6913,49692,2023-07-05,closed
1263,1595,172031,2024-11-15,closed
1264,3331,29097,2024-05-30,defaulted
1265,9874,159939,2025-04-08,approved
1266,6380,166447,2023-06-27,approved
1267,9175,104875,2025-04-23,approved
1268,1692,108984,2024-02-01,defaulted
1269,3998,135992,2023-11-18,approved
1270,7502,159016,2023-10-10,closed
1271,1725,39561,2023-09-27,defaulted
1272,8913,149304,2025-03-13,approved
1273,969,196547,2023-07-16,closed
1274,8623,195586,2023-10-27,closed
1275,5044,139283,2025-03-01,closed
1276,3741,91245,2024-11-11,closed
1277,2852,194872,2025-02-27,defaulted
1278,9859,44024,2024-06-05,approved
1279,9706,109078,2024-11-07,closed
1280,3740,155904,2025-02-23,closed
1281,4848,137846,2023-12-02,defaulted
1282,7082,73924,2024-08-11,approved
1283,1042,33982,2024-10-16,closed
1284,2223,138579,2024-12-26,approved
1285,152,163328,2023-07-26,approved
1286,6281,125406,2024-09-07,approved
