payment_id,loan_id,due_date,paid_date,amount_paid
665,259,2024-11-01,2024-11-01,5861
666,259,2024-03-29,2024-03-29,3800
667,259,2024-04-09,2024-04-14,4746
668,260,2025-04-21,2025-04-26,5428
669,260,2025-06-08,2025-06-18,3084
670,261,2024-10-08,2024-10-18,8820
671,262,2025-04-08,2025-04-08,8473
672,263,2025-04-15,2025-04-25,6457
673,263,2024-09-27,2024-09-27,6119
674,263,2025-01-24,2025-02-03,7531
675,263,2024-12-09,2024-12-09,9827
676,264,2024-11-21,2024-12-01,5147
677,264,2025-05-27,2025-05-27,9018
678,265,2024-08-07,2024-08-17,5380
679,266,2024-09-02,2024-09-02,7172
680,266,2024-08-29,2024-09-03,2503
681,266,2025-05-24,2025-05-24,9309
682,267,2024-12-30,2024-12-30,7295
683,267,2025-05-04,2025-05-04,5944
684,268,2025-03-08,2025-03-08,7646
685,269,2025-05-03,2025-05-03,2622
686,270,2025-05-03,2025-05-13,2105
687,270,2024-09-02,2024-09-12,6072
688,270,2024-11-01,2024-11-01,3638
689,270,2025-01-10,2025-01-20,8569
690,271,2024-12-07,2024-12-07,7981
691,271,2025-04-21,2025-04-26,8020
692,271,2025-03-05,2025-03-10,3314
693,272,2025-04-19,2025-04-24,9624
694,272,2025-05-18,2025-05-23,7563
695,272,2025-05-23,2025-06-02,9918
696,272,2025-05-07,2025-05-12,3472
697,273,2024-12-24,2024-12-29,9283
698,273,2025-06-01,2025-06-11,8356
699,274,2024-07-30,2024-07-30,9445
700,274,2024-02-15,2024-02-25,2345
701,274,2025-03-31,2025-03-31,5767
702,275,2025-04-14,2025-04-14,4755
703,276,2025-02-05,2025-02-10,2369
704,276,2025-06-13,2025-06-13,7311
705,276,2025-03-21,2025-03-21,8709
706,277,2025-06-22,2025-06-22,4117
707,277,2024-09-14,2024-09-24,2451
708,278,2025-05-06,2025-05-06,2247
709,278,2025-06-17,2025-06-17,7469
710,279,2024-09-27,2024-10-07,7015
711,280,2024-10-26,2024-11-05,7341
712,280,2024-06-19,2024-06-29,6231
713,280,2025-01-12,2025-01-12,5153
714,280,2025-03-03,2025-03-03,7279
715,281,2024-11-29,2024-11-29,9549
716,281,2024-12-19,2024-12-29,6311
717,282,2024-10-15,2024-10-25,7457
718,282,2025-06-12,2025-06-12,3898
719,283,2024-12-24,2024-12-24,9848
720,283,2024-05-26,2024-05-31,4012
721,284,2025-01-03,2025-01-03,4241
722,284,2024-11-28,2024-12-03,8413
723,285,2025-01-14,2025-01-14,5008
724,285,2025-05-23,2025-05-23,6992
725,286,2024-03-20,2024-03-20,6026
726,287,2024-08-08,2024-08-18,7336
727,287,2024-08-11,2024-08-16,7940
728,287,2024-12-20,2024-12-25,7438
729,287,2024-08-19,2024-08-19,7340
730,288,2023-12-25,2023-12-25,4854
731,288,2024-12-10,2024-12-10,3518
732,288,2025-06-10,2025-06-10,7940
733,289,2025-02-27,2025-03-09,6742
734,289,2025-01-01,2025-01-06,2539
735,289,2024-10-20,2024-10-20,4352
736,289,2024-12-30,2024-12-30,8556
737,290,2025-05-12,2025-05-17,2803
738,290,2025-06-18,2025-06-28,9924
739,290,2024-08-19,2024-08-19,9091
740,291,2025-02-21,2025-02-21,8890
741,291,2025-01-04,2025-01-09,7777
742,291,2025-04-12,2025-04-17,4705
743,292,2024-05-12,2024-05-12,6046
744,292,2025-05-30,2025-05-30,5229
745,292,2024-12-25,2025-01-04,3210
746,292,2024-12-16,2024-12-21,2763
747,293,2025-02-27,2025-03-09,5305
748,293,2024-09-07,2024-09-07,9486
749,293,2024-10-05,2024-10-05,7441
750,294,2024-07-19,2024-07-19,4058
751,294,2024-12-06,2024-12-06,9692
752,294,2024-04-09,2024-04-09,5188
753,295,2025-05-04,2025-05-04,2927
754,295,2025-06-11,2025-06-11,4525
755,295,2025-05-29,2025-06-08,2331
756,295,2025-06-13,2025-06-13,8589
757,296,2025-05-16,2025-05-16,5400
758,296,2025-02-17,2025-02-27,2922
759,296,2024-09-20,2024-09-20,9552
760,296,2025-05-17,2025-05-27,9223
761,297,2025-03-06,2025-03-06,2513
762,297,2025-06-17,2025-06-27,9040
763,297,2025-02-19,2025-02-19,5854
764,298,2025-03-07,2025-03-17,5020
765,298,2024-04-14,2024-04-19,4029
766,298,2024-07-27,2024-07-27,2730
767,298,2025-04-11,2025-04-16,7438
768,299,2024-12-12,2024-12-17,5058
769,299,2025-01-29,2025-01-29,4426
770,299,2025-06-13,2025-06-18,9842
771,300,2024-09-02,2024-09-12,3227
772,300,2024-03-03,2024-03-03,3935
773,301,2023-10-07,2023-10-12,2325
774,301,2025-01-22,2025-01-27,9270
775,301,2025-01-25,2025-01-25,4856
776,301,2024-10-29,2024-11-08,2467
777,302,2025-05-03,2025-05-13,3674
778,302,2024-12-20,2024-12-20,9536
779,302,2025-01-25,2025-01-30,5196
780,302,2025-03-17,2025-03-17,4568
781,303,2024-11-15,2024-11-25,4011
782,304,2024-10-11,2024-10-11,3496
783,304,2025-03-21,2025-03-21,4806
784,305,2025-06-19,2025-06-24,5732
785,305,2025-05-17,2025-05-17,3082
786,306,2024-08-05,2024-08-15,4546
787,306,2024-07-22,2024-07-22,8191
788,306,2024-04-11,2024-04-11,6127
789,307,2023-12-08,2023-12-13,6447
790,307,2024-01-27,2024-02-06,2362
791,307,2025-05-22,2025-05-27,8433
792,308,2024-08-08,2024-08-08,8206
793,309,2024-11-30,2024-12-10,7254
794,309,2024-11-25,2024-11-25,3750
795,310,2025-06-05,2025-06-05,4750
796,311,2024-07-14,2024-07-24,5755
797,311,2025-03-11,2025-03-21,7667
798,311,2025-02-19,2025-02-19,4837
799,312,2025-02-01,2025-02-01,2984
800,312,2025-04-10,2025-04-10,2261
801,312,2024-08-01,2024-08-11,9053
802,313,2025-06-06,2025-06-16,8050
803,313,2025-04-28,2025-04-28,5622
804,314,2025-04-08,2025-04-08,6128
805,315,2025-03-26,2025-03-31,3806
806,315,2025-05-06,2025-05-06,4953
807,316,2025-06-15,2025-06-15,5052
808,317,2025-06-16,2025-06-21,5140
809,317,2025-02-28,2025-03-05,3283
810,317,2024-08-08,2024-08-08,7073
811,318,2025-05-28,2025-06-07,8859
812,318,2025-02-15,2025-02-15,7450
813,318,2025-04-05,2025-04-05,8405
814,318,2025-03-27,2025-03-27,2011
815,319,2024-10-30,2024-11-09,3744
816,319,2024-10-23,2024-10-23,5874
817,319,2024-03-11,2024-03-11,4005
818,319,2024-10-01,2024-10-06,9850
819,320,2024-04-06,2024-04-11,2396
820,320,2024-08-03,2024-08-03,8406
821,320,2024-05-06,2024-05-16,2305
822,321,2024-02-02,2024-02-12,8845
823,322,2025-03-17,2025-03-17,5039
824,322,2024-11-20,2024-11-25,3127
825,322,2024-11-06,2024-11-16,8251
826,323,2023-12-05,2023-12-05,7117
827,323,2024-01-02,2024-01-12,6047
828,324,2024-12-17,2024-12-17,8008
829,324,2025-02-28,2025-03-05,5918
830,324,2025-05-13,2025-05-23,3831
831,325,2025-06-05,2025-06-05,6755
832,325,2025-05-09,2025-05-19,3544
833,325,2025-06-15,2025-06-15,9153
834,326,2024-12-01,2024-12-11,3269
835,326,2025-01-18,2025-01-18,8800
836,327,2025-05-26,2025-05-26,9859
837,327,2025-01-07,2025-01-07,8653
838,327,2024-12-22,2024-12-27,9647
839,327,2025-01-05,2025-01-05,5686
840,328,2024-04-23,2024-04-23,2256
841,329,2024-09-21,2024-09-26,4017
842,330,2025-03-11,2025-03-11,7115
843,330,2024-10-11,2024-10-21,2260
844,330,2024-12-23,2024-12-23,4539
845,331,2025-06-10,2025-06-20,2194
846,332,2025-01-15,2025-01-25,9596
847,332,2025-02-10,2025-02-10,7451
848,332,2024-06-28,2024-06-28,8888
849,333,2024-08-17,2024-08-17,4044
850,333,2025-05-15,2025-05-15,7865
851,333,2025-02-21,2025-02-21,4265
852,333,2024-08-29,2024-09-08,2340
853,334,2025-06-03,2025-06-03,6710
854,334,2025-03-20,2025-03-30,4337
855,334,2025-03-17,2025-03-17,7056
856,335,2025-05-31,2025-05-31,4016
857,335,2025-06-06,2025-06-06,5538
858,336,2024-03-30,2024-03-30,5064
859,336,2025-06-21,2025-06-21,2107
860,336,2025-01-09,2025-01-19,9930
861,336,2024-03-26,2024-03-26,6630
862,337,2023-12-28,2024-01-07,5219
863,337,2025-03-28,2025-04-02,7215
864,338,2025-02-24,2025-03-06,7280
865,338,2025-05-29,2025-06-03,7824
866,339,2025-02-21,2025-02-21,8460
867,339,2024-11-14,2024-11-19,6052
868,339,2024-01-10,2024-01-10,9548
869,340,2024-07-20,2024-07-20,7013
870,340,2024-04-30,2024-05-10,6580
871,340,2024-05-11,2024-05-16,8198
872,340,2024-04-27,2024-04-27,6720
873,341,2023-11-13,2023-11-13,6444
874,341,2023-12-04,2023-12-04,4621
875,341,2025-05-10,2025-05-10,5809
876,342,2024-10-06,2024-10-16,3887
877,343,2024-04-14,2024-04-24,2314
878,343,2024-10-04,2024-10-04,5140
879,343,2025-02-07,2025-02-17,5269
880,344,2025-02-04,2025-02-04,2073
881,344,2024-06-03,2024-06-13,7001
882,345,2024-01-10,2024-01-20,3645
883,346,2025-05-24,2025-05-29,3471
884,346,2025-03-15,2025-03-15,6228
885,347,2025-04-19,2025-04-29,6485
886,347,2025-05-31,2025-05-31,4758
887,347,2024-06-25,2024-06-30,9206
888,347,2024-10-16,2024-10-26,3583
889,348,2025-05-16,2025-05-21,4024
890,348,2024-08-29,2024-09-03,2026
891,348,2024-09-11,2024-09-11,6692
892,349,2024-11-13,2024-11-23,4337
893,349,2025-02-12,2025-02-22,7178
894,350,2024-05-12,2024-05-12,9797
895,350,2024-08-16,2024-08-21,3698
896,350,2024-07-19,2024-07-19,7751
897,350,2025-03-06,2025-03-16,8313
898,351,2024-12-25,2024-12-25,9976
899,352,2025-04-23,2025-05-03,2776
900,352,2025-03-04,2025-03-09,3927
901,353,2024-09-24,2024-10-04,8240
902,354,2025-05-19,2025-05-29,7720
903,354,2025-05-22,2025-06-01,9699
904,355,2025-06-16,2025-06-21,7577
905,355,2025-05-19,2025-05-29,7408
906,356,2024-10-18,2024-10-28,7091
907,356,2025-03-16,2025-03-16,5019
908,356,2024-10-30,2024-11-09,2211
909,357,2025-05-23,2025-05-23,8511
910,357,2025-06-16,2025-06-21,9807
911,357,2025-06-01,2025-06-11,5504
912,358,2025-03-07,2025-03-07,8394
913,359,2024-05-17,2024-05-17,4320
914,359,2024-10-10,2024-10-20,9733
915,360,2024-06-29,2024-07-09,3833
916,361,2024-09-05,2024-09-10,9217
917,362,2025-03-30,2025-03-30,6550
918,362,2025-04-18,2025-04-28,3603
919,363,2025-04-03,2025-04-08,9349
920,363,2025-03-16,2025-03-21,3944
921,363,2025-02-12,2025-02-17,8040
922,363,2024-10-15,2024-10-25,3092
923,364,2024-10-14,2024-10-14,8801
924,365,2025-06-05,2025-06-05,9943
925,366,2024-07-08,2024-07-08,9534
926,366,2024-08-25,2024-08-25,8581
927,366,2024-12-15,2024-12-15,9223
928,367,2025-05-20,2025-05-25,8553
929,367,2024-08-14,2024-08-19,4940
930,367,2024-10-07,2024-10-07,9460
931,368,2024-07-26,2024-08-05,8655
932,369,2025-02-11,2025-02-16,5433
933,369,2024-11-15,2024-11-15,4112
934,369,2024-08-16,2024-08-21,9652
935,369,2025-02-16,2025-02-26,3830
936,370,2025-02-13,2025-02-23,5495
937,371,2024-10-24,2024-10-24,5371
938,372,2024-05-13,2024-05-13,2331
939,372,2024-12-11,2024-12-11,7972
940,372,2024-10-14,2024-10-14,2749
941,373,2024-07-29,2024-07-29,8292
942,373,2024-07-24,2024-07-24,2180
943,374,2025-06-18,2025-06-18,4680
944,375,2024-12-12,2024-12-17,4460
945,375,2024-12-08,2024-12-08,9881
946,375,2024-07-29,2024-07-29,2943
947,375,2025-03-03,2025-03-13,3689
948,376,2025-06-11,2025-06-11,8353
949,376,2025-05-20,2025-05-20,7773
950,376,2025-05-10,2025-05-20,6460
951,377,2025-02-25,2025-03-02,3131
952,377,2025-01-04,2025-01-14,3294
953,378,2025-06-06,2025-06-06,9082
954,378,2025-06-21,2025-07-01,2044
955,378,2025-06-03,2025-06-08,6263
956,379,2024-10-29,2024-10-29,7825
957,380,2024-03-21,2024-03-21,9096
958,380,2025-05-26,2025-05-31,4174
959,381,2025-05-17,2025-05-17,2120
960,382,2025-05-04,2025-05-04,2527
961,382,2024-09-08,2024-09-08,5799
962,382,2025-05-24,2025-05-24,5389
963,383,2024-05-23,2024-06-02,5361
964,383,2024-09-07,2024-09-12,8802
965,383,2024-09-25,2024-10-05,7068
966,383,2023-12-27,2024-01-01,4101
967,384,2025-05-27,2025-06-01,9465
968,384,2025-05-10,2025-05-10,8391
969,385,2024-08-27,2024-09-01,5772
970,385,2025-04-27,2025-05-07,9131
971,385,2025-02-18,2025-02-18,3901
972,385,2024-10-24,2024-10-29,9783
973,386,2024-11-08,2024-11-08,7386
974,386,2025-03-04,2025-03-04,6069
975,387,2024-11-08,2024-11-13,8957
976,387,2025-05-07,2025-05-12,2930
977,388,2024-08-25,2024-09-04,3838
978,389,2024-05-26,2024-05-26,6548
979,389,2025-05-29,2025-05-29,2268
980,389,2024-06-01,2024-06-01,4010
981,389,2025-04-05,2025-04-10,9415
982,390,2025-06-14,2025-06-24,9703
983,390,2025-06-20,2025-06-30,6120
984,391,2024-05-11,2024-05-11,3389
985,391,2024-11-17,2024-11-22,9952
986,392,2025-05-15,2025-05-15,6315
987,392,2025-01-06,2025-01-11,6165
988,392,2024-07-31,2024-08-10,6588
989,392,2024-08-12,2024-08-12,2626
990,393,2023-11-03,2023-11-03,7407
991,394,2025-04-03,2025-04-03,5223
992,394,2025-01-21,2025-01-21,8425
993,394,2025-03-18,2025-03-23,2111
994,394,2025-06-15,2025-06-15,8781
995,395,2024-07-02,2024-07-12,7419
996,395,2025-01-17,2025-01-17,5622
997,396,2025-06-21,2025-06-21,4537
998,396,2024-04-26,2024-04-26,6084
999,396,2023-10-25,2023-10-25,7607
1000,396,2024-03-01,2024-03-01,6625
1001,397,2024-11-19,2024-11-29,7263
1002,398,2025-04-11,2025-04-11,3978
1003,398,2025-06-21,2025-07-01,3267
1004,399,2025-06-17,2025-06-17,6328
1005,399,2025-05-11,2025-05-16,9763
1006,399,2025-06-21,2025-06-26,9732
1007,399,2025-06-10,2025-06-10,5873
1008,400,2024-10-19,2024-10-19,7829
1009,400,2024-10-11,2024-10-16,8920
1010,400,2025-05-21,2025-05-31,7998
1011,400,2024-10-05,2024-10-10,3885
1012,401,2025-04-25,2025-05-05,4742
1013,401,2025-06-06,2025-06-06,3264
1014,402,2025-03-25,2025-03-25,2131
1015,402,2024-07-13,2024-07-13,3161
1016,403,2025-03-27,2025-03-27,7011
1017,403,2025-04-06,2025-04-11,2170
1018,403,2025-03-01,2025-03-11,3627
1019,403,2025-06-12,2025-06-12,8992
1020,404,2025-02-15,2025-02-25,7905
1021,404,2024-05-05,2024-05-05,6220
1022,405,2024-02-02,2024-02-07,3864
1023,405,2024-11-23,2024-11-23,5264
1024,405,2024-04-28,2024-04-28,7611
1025,406,2023-08-23,2023-09-02,2361
1026,406,2024-09-20,2024-09-20,2112
1027,406,2025-06-18,2025-06-18,9194
1028,407,2025-06-08,2025-06-13,8478
1029,408,2024-12-30,2025-01-04,3231
1030,408,2025-02-20,2025-03-02,9840
1031,408,2024-11-24,2024-12-04,3650
1032,408,2025-01-21,2025-01-21,3057
1033,409,2025-05-27,2025-06-01,9966
1034,409,2025-05-28,2025-05-28,9348
1035,409,2025-05-24,2025-05-29,4322
1036,410,2024-12-10,2024-12-15,2265
1037,410,2024-05-07,2024-05-17,6304
1038,410,2024-05-28,2024-06-07,7758
1039,411,2025-04-17,2025-04-27,6688
1040,411,2025-06-07,2025-06-07,3387
1041,411,2025-05-24,2025-05-24,7548
1042,411,2025-04-29,2025-04-29,6332
1043,412,2024-11-21,2024-11-21,8422
1044,412,2025-05-06,2025-05-06,2103
1045,412,2025-03-15,2025-03-15,9080
1046,412,2024-10-26,2024-10-31,2625
1047,413,2024-07-21,2024-07-21,7134
1048,414,2024-12-09,2024-12-14,5441
1049,414,2025-05-25,2025-05-25,4041
1050,414,2025-02-04,2025-02-14,9231
1051,414,2024-12-11,2024-12-11,2214
1052,415,2025-03-02,2025-03-02,7348
1053,415,2024-05-05,2024-05-15,2142
1054,416,2025-06-12,2025-06-12,8525
1055,416,2025-03-01,2025-03-01,6532
1056,416,2025-05-27,2025-05-27,5418
1057,416,2025-03-01,2025-03-06,5534
1058,417,2024-11-13,2024-11-13,2725
1059,417,2024-08-23,2024-08-28,9394
1060,417,2024-09-15,2024-09-20,9301
1061,417,2024-08-22,2024-08-22,7769
1062,418,2024-05-13,2024-05-18,3731
1063,418,2024-10-13,2024-10-13,7525
1064,419,2024-10-24,2024-10-24,9891
1065,420,2025-01-13,2025-01-23,5139
1066,420,2025-02-01,2025-02-01,6809
1067,420,2025-05-26,2025-06-05,8058
1068,420,2025-06-09,2025-06-09,6435
1069,421,2023-11-18,2023-11-28,5564
1070,421,2024-04-07,2024-04-17,7723
1071,421,2024-01-21,2024-01-31,9633
1072,422,2024-12-28,2025-01-07,3048
1073,422,2024-08-09,2024-08-14,8645
1074,422,2025-03-28,2025-03-28,5291
1075,423,2025-04-06,2025-04-16,5717
1076,424,2025-05-09,2025-05-09,9103
1077,424,2025-03-26,2025-04-05,8849
1078,424,2025-02-20,2025-02-25,6287
1079,424,2025-03-29,2025-04-03,2654
1080,425,2025-05-09,2025-05-09,6402
1081,426,2024-11-22,2024-11-22,7129
1082,426,2024-10-28,2024-10-28,7994
1083,426,2024-11-22,2024-11-27,8766
1084,427,2025-05-20,2025-05-20,8679
1085,427,2025-03-30,2025-03-30,9316
1086,428,2024-07-10,2024-07-10,4262
1087,428,2024-08-12,2024-08-17,5820
1088,428,2024-09-17,2024-09-17,9567
1089,429,2024-08-31,2024-09-05,3024
1090,429,2024-04-17,2024-04-17,8513
1091,429,2024-01-29,2024-02-08,7216
1092,429,2024-07-19,2024-07-24,6060
1093,430,2025-06-20,2025-06-20,8455
1094,430,2025-03-24,2025-03-24,3970
1095,430,2025-06-07,2025-06-17,7586
1096,431,2025-03-01,2025-03-01,9328
1097,432,2025-06-22,2025-07-02,9139
1098,432,2024-12-16,2024-12-26,9478
1099,432,2025-05-16,2025-05-16,4031
1100,433,2025-04-03,2025-04-03,4726
1101,433,2025-06-09,2025-06-09,8260
1102,434,2025-02-18,2025-02-23,6222
1103,434,2024-12-04,2024-12-14,2671
1104,434,2025-06-01,2025-06-06,4320
1105,435,2024-08-21,2024-08-21,6206
1106,435,2024-08-10,2024-08-10,8514
1107,436,2025-06-20,2025-06-30,8043
1108,436,2025-06-03,2025-06-03,6695
1109,436,2025-06-06,2025-06-11,5113
1110,437,2025-04-06,2025-04-11,8303
1111,437,2024-04-27,2024-04-27,9950
1112,437,2025-01-30,2025-02-04,7339
1113,438,2024-05-17,2024-05-17,5518
1114,439,2024-06-08,2024-06-08,5892
1115,439,2024-01-01,2024-01-06,5239
1116,440,2023-08-02,2023-08-02,6787
1117,441,2024-06-03,2024-06-03,9015
1118,441,2024-05-06,2024-05-06,9104
1119,441,2024-06-11,2024-06-11,8898
1120,442,2025-05-31,2025-06-10,2927
1121,442,2025-04-09,2025-04-09,9155
1122,442,2025-03-28,2025-03-28,2405
1123,443,2024-07-15,2024-07-25,7654
1124,444,2023-10-09,2023-10-19,3928
1125,444,2023-09-28,2023-09-28,5868
1126,444,2024-07-04,2024-07-14,5674
1127,444,2024-02-16,2024-02-21,6543
1128,445,2025-03-17,2025-03-17,8689
1129,445,2024-03-11,2024-03-21,6511
1130,445,2024-09-08,2024-09-18,4681
1131,445,2025-03-12,2025-03-17,2917
1132,446,2024-04-29,2024-05-04,5335
1133,446,2024-02-03,2024-02-03,6718
1134,447,2024-03-30,2024-03-30,6128
1135,447,2024-10-21,2024-10-31,4002
1136,448,2023-11-05,2023-11-05,5710
1137,448,2025-02-21,2025-02-26,5557
1138,448,2025-05-29,2025-05-29,2598
1139,449,2025-02-07,2025-02-17,9886
1140,449,2025-03-28,2025-04-07,6015
1141,449,2025-04-15,2025-04-15,4332
1142,450,2025-02-18,2025-02-18,8050
1143,450,2025-01-12,2025-01-12,8512
1144,450,2025-05-03,2025-05-13,6147
1145,450,2025-06-03,2025-06-03,5502
1146,451,2025-05-11,2025-05-11,4641
1147,451,2025-06-18,2025-06-18,6727
1148,451,2025-05-01,2025-05-01,8530
1149,451,2025-05-19,2025-05-19,2697
1150,452,2024-08-29,2024-09-03,5181
1151,452,2024-12-03,2024-12-03,4196
1152,452,2025-05-23,2025-06-02,8830
1153,452,2024-11-05,2024-11-15,8781
1154,453,2025-03-15,2025-03-25,8166
1155,453,2025-03-19,2025-03-19,8086
1156,453,2025-01-10,2025-01-20,8365
1157,454,2025-02-13,2025-02-23,5389
1158,455,2025-04-24,2025-05-04,3008
1159,455,2024-09-26,2024-09-26,2684
1160,455,2025-03-27,2025-03-27,8227
1161,456,2024-07-11,2024-07-16,5269
1162,456,2025-02-06,2025-02-11,4819
1163,457,2024-08-07,2024-08-17,9943
1164,458,2024-11-17,2024-11-27,7524
1165,458,2025-06-04,2025-06-04,6143
1166,459,2025-05-24,2025-05-24,8602
1167,459,2025-03-18,2025-03-28,9053
1168,459,2024-11-19,2024-11-19,6173
1169,459,2025-06-11,2025-06-21,3740
1170,460,2024-10-29,2024-10-29,3305
1171,461,2024-10-25,2024-11-04,9812
1172,461,2024-11-24,2024-11-24,7211
1173,461,2024-11-08,2024-11-08,2121
1174,461,2024-07-08,2024-07-13,7484
1175,462,2025-05-25,2025-06-04,7475
1176,462,2025-03-10,2025-03-10,5061
1177,462,2025-02-14,2025-02-19,5323
1178,462,2025-05-07,2025-05-12,3819
1179,463,2023-12-07,2023-12-07,2691
1180,463,2024-06-16,2024-06-21,5311
1181,463,2025-03-12,2025-03-22,5918
1182,464,2024-05-09,2024-05-14,6875
1183,464,2024-03-10,2024-03-15,6926
1184,464,2024-10-26,2024-10-26,5946
1185,465,2025-03-28,2025-03-28,7124
1186,466,2024-10-24,2024-10-29,2645
1187,466,2025-04-26,2025-04-26,7671
1188,467,2025-01-31,2025-01-31,9325
1189,468,2024-07-09,2024-07-09,4912
1190,469,2025-04-19,2025-04-29,5881
1191,469,2025-04-17,2025-04-22,9868
1192,469,2025-06-11,2025-06-11,6871
1193,470,2024-12-26,2024-12-26,4885
1194,470,2025-05-07,2025-05-07,6849
1195,470,2024-12-24,2024-12-29,5125
1196,470,2025-04-04,2025-04-04,8665
1197,471,2024-05-19,2024-05-29,6240
1198,471,2025-01-30,2025-02-04,2571
1199,472,2024-10-10,2024-10-15,2267
1200,472,2024-03-05,2024-03-15,2351
1201,473,2025-05-03,2025-05-13,4168
1202,473,2025-06-19,2025-06-24,5416
1203,474,2025-06-18,2025-06-28,6771
1204,474,2025-05-20,2025-05-30,3096
1205,475,2025-01-15,2025-01-15,7461
1206,476,2025-06-09,2025-06-14,3395
1207,476,2024-04-28,2024-04-28,3498
1208,477,2024-07-17,2024-07-17,6785
1209,477,2024-11-17,2024-11-27,3824
1210,478,2025-05-16,2025-05-16,8694
1211,478,2024-03-14,2024-03-24,4657
1212,478,2023-12-21,2023-12-31,7235
1213,479,2025-05-01,2025-05-01,2716
1214,479,2025-06-11,2025-06-16,5214
1215,479,2025-03-08,2025-03-08,2471
1216,479,2025-03-23,2025-03-28,5128
1217,480,2025-02-03,2025-02-13,8177
1218,481,2025-06-05,2025-06-10,5623
1219,481,2025-06-19,2025-06-29,9862
1220,481,2025-05-20,2025-05-25,5706
1221,481,2025-04-10,2025-04-15,4928
1222,482,2025-04-21,2025-04-21,4838
1223,482,2025-04-04,2025-04-04,9081
1224,482,2025-06-09,2025-06-19,7688
1225,483,2025-03-16,2025-03-26,5710
1226,484,2025-05-20,2025-05-25,3741
1227,484,2025-06-19,2025-06-19,4217
1228,485,2025-01-02,2025-01-02,6300
1229,485,2025-01-17,2025-01-22,6289
1230,485,2024-02-25,2024-02-25,3547
1231,486,2025-01-26,2025-01-26,7063
1232,486,2023-09-29,2023-09-29,8841
1233,486,2023-09-20,2023-09-20,4721
1234,487,2024-05-10,2024-05-20,5403
1235,487,2024-01-28,2024-01-28,6059
1236,487,2025-05-17,2025-05-27,6066
1237,487,2025-05-15,2025-05-15,6249
1238,488,2023-12-18,2023-12-18,2740
1239,488,2024-09-25,2024-10-05,2241
1240,488,2023-09-05,2023-09-15,5236
1241,488,2025-04-22,2025-04-22,9133
1242,489,2025-04-10,2025-04-20,8555
1243,489,2024-08-18,2024-08-28,5061
1244,490,2024-11-11,2024-11-11,4270
1245,490,2025-05-17,2025-05-17,2029
1246,490,2025-02-17,2025-02-27,9538
1247,490,2024-09-04,2024-09-04,5949
1248,491,2024-02-27,2024-02-27,5479
1249,492,2024-11-13,2024-11-13,3767
1250,492,2024-11-10,2024-11-10,9986
1251,493,2024-08-16,2024-08-26,4223
1252,493,2024-04-13,2024-04-18,5047
1253,493,2025-05-22,2025-05-27,6209
1254,493,2025-01-18,2025-01-28,8178
1255,494,2025-01-22,2025-02-01,6531
1256,495,2025-01-28,2025-02-02,4384
1257,496,2025-04-21,2025-04-21,4022
1258,496,2025-01-25,2025-01-25,5797
1259,497,2024-10-29,2024-11-03,8706
1260,497,2025-03-28,2025-04-07,7654
1261,497,2025-06-14,2025-06-19,2738
1262,498,2025-01-20,2025-01-20,4345
1263,498,2025-03-14,2025-03-19,3320
1264,498,2024-12-22,2024-12-22,6100
1265,498,2023-08-07,2023-08-07,2321
1266,499,2025-04-25,2025-04-25,7685
1267,499,2025-02-18,2025-02-18,4169
1268,499,2025-04-15,2025-04-15,9165
1269,500,2024-03-11,2024-03-21,5543
1270,500,2024-10-04,2024-10-04,2067
1271,500,2025-02-13,2025-02-13,4911
1272,501,2025-01-27,2025-02-06,4488
1273,502,2024-12-30,2025-01-09,7590
1274,502,2023-12-11,2023-12-21,2891
1275,503,2024-11-22,2024-11-22,5260
1276,503,2024-12-19,2024-12-19,5521
1277,503,2025-04-14,2025-04-24,3133
1278,504,2023-10-21,2023-10-31,2454
1279,504,2023-10-12,2023-10-22,2955
1280,504,2023-09-13,2023-09-18,7851
1281,504,2025-04-24,2025-04-24,7546
1282,505,2025-05-02,2025-05-02,5417
1283,505,2025-02-19,2025-02-19,8672
1284,505,2025-04-28,2025-05-03,2619
1285,506,2025-04-14,2025-04-19,2081
1286,506,2025-05-31,2025-05-31,7155
1287,506,2024-09-02,2024-09-02,2626
1288,506,2024-06-07,2024-06-07,5594
